city,lat,lng,country,admin_name,similarity
kokomo,40.464,-86.1277,United States,Indiana,-0.034203855452696
ada,45.8,20.1333,Serbia,Ada,-0.03439634187399032
ada,34.7662,-96.6681,United States,Oklahoma,-0.03439634187399032
san,13.3004,-4.9,Mali,Ségou,-0.03463683547965002
rosemont,38.5478,-121.3553,United States,California,-0.034734679224828424
walker,42.9853,-85.7446,United States,Michigan,-0.03477160946147273
ina,35.8275,137.954,Japan,Nagano,-0.034932977402078125
ina,9.9833,2.7167,Benin,Borgou,-0.034932977402078125
sam,11.0333,2.7333,Benin,Alibori,-0.0351102002247603
jericho,40.7875,-73.5416,United States,New York,-0.03528937211142158
jericho,31.8711,35.4442,West Bank,,-0.03528937211142158
poole,50.7167,-1.9833,United Kingdom,,-0.035608573190982984
campbell,37.2802,-121.9539,United States,California,-0.035720639416636946
cameron,39.7444,-94.2329,United States,Missouri,-0.0359798047887947
atlanta,33.7628,-84.422,United States,Georgia,-0.036148317861423696
armstrong,-32.7833,-61.6,Argentina,Santa Fe,-0.036613789761831717
hayden,47.768,-116.804,United States,Idaho,-0.036809437841647696
munro,-34.5333,-58.5167,Argentina,Buenos Aires,-0.036871351233997984
seymour,35.8783,-83.7669,United States,Tennessee,-0.03720775711587865
seymour,-37.03,145.13,Australia,Victoria,-0.03720775711587865
seymour,38.9476,-85.8911,United States,Indiana,-0.03720775711587865
seymour,41.381,-73.0873,United States,Connecticut,-0.03720775711587865
cranberry,40.7104,-80.1059,United States,Pennsylvania,-0.0375909466040949
melissa,33.2891,-96.5573,United States,Texas,-0.03825906385080868
toba,34.4813,136.8434,Japan,Mie,-0.038416547733190365
alhambra,34.084,-118.1355,United States,California,-0.03865799279461579
alma,43.3799,-84.6556,United States,Michigan,-0.038726842487499136
alma,48.55,-71.65,Canada,Quebec,-0.038726842487499136
rain,48.6833,10.9167,Germany,Bavaria,-0.038848050069458795
queens,44.0333,-64.7167,Canada,Nova Scotia,-0.03923799689576635
queens,40.7498,-73.7976,United States,New York,-0.03923799689576635
dundee,56.462,-2.9707,United Kingdom,Dundee City,-0.03940762161637057
dundee,-28.1725,30.2314,South Africa,KwaZulu-Natal,-0.03940762161637057
woodbury,39.8379,-75.1524,United States,New Jersey,-0.03949342946847523
woodbury,41.5615,-73.207,United States,Connecticut,-0.03949342946847523
woodbury,41.3284,-74.1004,United States,New York,-0.03949342946847523
woodbury,40.8176,-73.4703,United States,New York,-0.03949342946847523
woodbury,44.9057,-92.923,United States,Minnesota,-0.03949342946847523
denver,39.762,-104.8758,United States,Colorado,-0.03972589658435477
lindsay,36.2082,-119.0897,United States,California,-0.03986414010372741
clark,40.6203,-74.3134,United States,New Jersey,-0.03996580430035479
savoy,40.06,-88.2552,United States,Illinois,-0.040491300802419916
dunn,35.3114,-78.6129,United States,North Carolina,-0.040788639526479376
shannon,52.7137,-8.8686,Ireland,Clare,-0.04127305125078018
maria,9.196,123.655,Philippines,Siquijor,-0.04137620609914672
roosevelt,40.6797,-73.5837,United States,New York,-0.04148317719985495
mali,23.1277,104.7029,China,Yunnan,-0.041563432758692676
mali,12.084,-12.301,Guinea,Labé,-0.041563432758692676
burnie,-41.0636,145.8753,Australia,Tasmania,-0.0417334480574878
saanich,48.484,-123.381,Canada,British Columbia,-0.04180467333829396
wellington,40.7,-105.0054,United States,Colorado,-0.042104253000264436
wellington,-41.2889,174.7772,New Zealand,Wellington,-0.042104253000264436
wellington,52.7001,-2.5157,United Kingdom,Telford and Wrekin,-0.042104253000264436
wellington,26.6461,-80.2699,United States,Florida,-0.042104253000264436
wellington,50.9755,-3.2243,United Kingdom,Somerset,-0.042104253000264436
wellington,11.3655,76.7844,India,Tamil Nādu,-0.042104253000264436
bountiful,40.8721,-111.8647,United States,Utah,-0.042775312697026946
sandown,50.6551,-1.1541,United Kingdom,Isle of Wight,-0.04323503636784398
florence,40.0977,-74.7886,United States,New Jersey,-0.04327215155806874
florence,34.178,-79.7898,United States,South Carolina,-0.04327215155806874
florence,38.9899,-84.6471,United States,Kentucky,-0.04327215155806874
florence,43.7714,11.2542,Italy,Tuscany,-0.04327215155806874
florence,34.8303,-87.6655,United States,Alabama,-0.04327215155806874
florence,43.9916,-124.1063,United States,Oregon,-0.04327215155806874
florence,33.059,-111.4209,United States,Arizona,-0.04327215155806874
chalco,19.2647,-98.8975,Mexico,México,-0.04327229500973062
chalco,41.1817,-96.1353,United States,Nebraska,-0.04327229500973062
bradley,41.1641,-87.8452,United States,Illinois,-0.0443262500727315
brent,30.4727,-87.2495,United States,Florida,-0.04436089878113125
holland,42.7677,-86.0984,United States,Michigan,-0.045128195364951385
gar,32.1166,80.0583,China,Tibet,-0.04536896203171947
butler,40.8616,-79.8962,United States,Pennsylvania,-0.04606804656853969
butler,41.0358,-75.9798,United States,Pennsylvania,-0.04606804656853969
mut,36.6333,33.4333,Turkey,Mersin,-0.04635218487003412
wick,58.454,-3.089,United Kingdom,Highland,-0.04656750869791915
spring,40.3038,-76.0262,United States,Pennsylvania,-0.046624981470885896
spring,30.0613,-95.383,United States,Texas,-0.046624981470885896
gilbert,33.31,-111.7463,United States,Arizona,-0.04664204919293824
lisbon,44.0265,-70.09,United States,Maine,-0.04706643087787721
lisbon,38.7253,-9.15,Portugal,Lisboa,-0.04706643087787721
ingersoll,43.0392,-80.8836,Canada,Ontario,-0.047488420869344905
gary,41.5905,-87.3473,United States,Indiana,-0.047839876755880084
eureka,40.7943,-124.1564,United States,California,-0.04806256026475553
eureka,38.5004,-90.6491,United States,Missouri,-0.04806256026475553
oyama,36.3146,139.8002,Japan,Tochigi,-0.04818990037926696
oyama,35.3601,138.9873,Japan,Kanagawa,-0.04818990037926696
patterson,41.4849,-73.5921,United States,New York,-0.04851494268717493
patterson,37.4758,-121.1536,United States,California,-0.04851494268717493
ferguson,40.7432,-77.9403,United States,Pennsylvania,-0.04896430511193395
ferguson,38.749,-90.295,United States,Missouri,-0.04896430511193395
minehead,51.2038,-3.4738,United Kingdom,Somerset,-0.04945160113032032
economy,40.6411,-80.1841,United States,Pennsylvania,-0.04985763131983578
ridge,40.9068,-72.8816,United States,New York,-0.050457800555267385
leduc,53.2594,-113.5492,Canada,Alberta,-0.05071999245165193
sedan,49.7019,4.9403,France,Grand Est,-0.05148727697550548
hugo,45.1671,-92.9588,United States,Minnesota,-0.05192635094006537
lamont,35.2659,-118.9159,United States,California,-0.05234058120805374
coquitlam,49.2839,-122.7919,Canada,British Columbia,-0.05240924383982626
enns,48.2167,14.475,Austria,Oberösterreich,-0.05256415713573226
jefferson,29.9609,-90.1554,United States,Louisiana,-0.05355818601697315
jefferson,41.0003,-74.5531,United States,New Jersey,-0.05355818601697315
jefferson,34.1373,-83.6021,United States,Georgia,-0.05355818601697315
sue,33.5872,130.5072,Japan,Fukuoka,-0.05364388785354879
august,37.9797,-121.2625,United States,California,-0.053713433357951645
franklin,43.4499,-71.6691,United States,New Hampshire,-0.053824473147219054
franklin,40.4759,-74.5515,United States,New Jersey,-0.053824473147219054
franklin,39.5538,-84.2952,United States,Ohio,-0.053824473147219054
franklin,35.92,-86.8516,United States,Tennessee,-0.053824473147219054
franklin,39.5954,-75.019,United States,New Jersey,-0.053824473147219054
franklin,42.0862,-71.4113,United States,Massachusetts,-0.053824473147219054
franklin,42.8854,-88.0104,United States,Wisconsin,-0.053824473147219054
franklin,36.7177,-86.5595,United States,Kentucky,-0.053824473147219054
franklin,39.4948,-86.0544,United States,Indiana,-0.053824473147219054
sake,-1.5741,29.0413,Congo (Kinshasa),Nord-Kivu,-0.05396284808797125
collier,40.3991,-80.1322,United States,Pennsylvania,-0.05424201118586236
spencer,42.2471,-71.9919,United States,Massachusetts,-0.0542801072599266
spencer,43.1468,-95.1534,United States,Iowa,-0.0542801072599266
sharon,42.1085,-71.183,United States,Massachusetts,-0.054305579699318596
sharon,41.234,-80.4998,United States,Pennsylvania,-0.054305579699318596
wenatchee,47.436,-120.3295,United States,Washington,-0.0543211712908791
stanford,37.4252,-122.1674,United States,California,-0.05535235809681471
gloria,12.9722,121.4778,Philippines,Oriental Mindoro,-0.056011061440191634
merrick,40.6515,-73.5535,United States,New York,-0.05614277111924704
fairmont,39.4768,-80.1491,United States,West Virginia,-0.05658484684760312
fairmont,43.6441,-94.4621,United States,Minnesota,-0.05658484684760312
davie,26.0789,-80.287,United States,Florida,-0.05704139025182098
sheridan,44.7961,-106.9642,United States,Wyoming,-0.05725521008658507
date,42.4719,140.8647,Japan,Hokkaidō,-0.05735487074559331
date,37.8191,140.563,Japan,Fukushima,-0.05735487074559331
indi,17.1773,75.9526,India,Karnātaka,-0.05840721124528403
ross,40.5256,-80.0243,United States,Pennsylvania,-0.058491903010006396
salem,42.5129,-70.9021,United States,Massachusetts,-0.058506573542646434
salem,37.2864,-80.0555,United States,Virginia,-0.058506573542646434
salem,44.9233,-123.0244,United States,Oregon,-0.058506573542646434
salem,40.0539,-111.6718,United States,Utah,-0.058506573542646434
salem,11.65,78.15,India,Tamil Nādu,-0.058506573542646434
salem,40.9049,-80.8492,United States,Ohio,-0.058506573542646434
salem,42.7902,-71.2202,United States,New Hampshire,-0.058506573542646434
virginia,-28.1064,26.8622,South Africa,Free State,-0.0586349966238191
cumberland,41.9703,-71.4198,United States,Rhode Island,-0.05886263360545407
cumberland,39.6515,-78.7584,United States,Maryland,-0.05886263360545407
powell,36.0358,-84.0296,United States,Tennessee,-0.0600020291229022
powell,40.1689,-83.0829,United States,Ohio,-0.0600020291229022
henderson,37.8397,-87.5798,United States,Kentucky,-0.060122942432969895
henderson,-36.2833,-61.7167,Argentina,Buenos Aires,-0.060122942432969895
henderson,32.1576,-94.796,United States,Texas,-0.060122942432969895
henderson,36.0133,-115.0381,United States,Nevada,-0.060122942432969895
henderson,36.3256,-78.4151,United States,North Carolina,-0.060122942432969895
fleetwood,53.922,-3.012,United Kingdom,Lancashire,-0.060297562532175775
university,28.0771,-82.4335,United States,Florida,-0.06031171595894902
dan,7.3167,2.0667,Benin,Zou,-0.06165274591153613
ontario,44.0259,-116.976,United States,Oregon,-0.06181941290457127
ontario,34.0393,-117.6064,United States,California,-0.06181941290457127
ontario,43.2408,-77.314,United States,New York,-0.06181941290457127
alexandria,43.9686,25.3333,Romania,Teleorman,-0.06191401924419182
alexandria,38.9621,-84.3859,United States,Kentucky,-0.06191401924419182
alexandria,-6.4128,-38.0158,Brazil,Rio Grande do Norte,-0.06191401924419182
alexandria,38.8185,-77.0861,United States,Virginia,-0.06191401924419182
alexandria,31.1975,29.8925,Egypt,Al Iskandarīyah,-0.06191401924419182
alexandria,45.8776,-95.3767,United States,Minnesota,-0.06191401924419182
alexandria,31.2923,-92.4702,United States,Louisiana,-0.06191401924419182
gonzaga,18.2614,121.9969,Philippines,Cagayan,-0.062002875694859405
gonzaga,44.95,10.8167,Italy,Lombardy,-0.062002875694859405
ascot,51.4084,-0.6707,United Kingdom,Windsor and Maidenhead,-0.06221079726576484
winder,33.9917,-83.7218,United States,Georgia,-0.06221285508771435
dome,5.655,-0.235,Ghana,Greater Accra,-0.06227658209546427
roda,30.682,75.0195,India,Punjab,-0.06242325773127555
effingham,39.1205,-88.5509,United States,Illinois,-0.0626656638593035
natal,-6.9838,-60.2699,Brazil,Amazonas,-0.0634924390022038
natal,-5.7833,-35.2,Brazil,Rio Grande do Norte,-0.0634924390022038
egg,47.3019,8.6906,Switzerland,Zürich,-0.06355965221896165
cody,44.5213,-109.0548,United States,Wyoming,-0.0639966642576908
ban,-8.2333,115.4833,Indonesia,Bali,-0.06426743315497263
kendall,25.6697,-80.3556,United States,Florida,-0.0644308006136669
mexico,15.0667,120.7167,Philippines,Pampanga,-0.06466644339358907
mexico,39.1625,-91.8712,United States,Missouri,-0.06466644339358907
fife,47.2329,-122.3518,United States,Washington,-0.06474433958339709
edgewood,39.419,-76.2964,United States,Maryland,-0.06526966928432043
edgewood,47.2309,-122.2832,United States,Washington,-0.06526966928432043
clearwater,27.979,-82.7623,United States,Florida,-0.06552414342735347
loon,9.8,123.8,Philippines,Bohol,-0.0655497191250789
esquimalt,48.4306,-123.4147,Canada,British Columbia,-0.06555194614940407
twist,52.6167,7.0333,Germany,Lower Saxony,-0.06599464724946369
tiny,44.6833,-79.95,Canada,Ontario,-0.06636928620507265
oregon,42.9253,-89.3892,United States,Wisconsin,-0.06649439139437541
oregon,41.6524,-83.4321,United States,Ohio,-0.06649439139437541
teresa,14.5586,121.2083,Philippines,Rizal,-0.06657216379634567
hudson,41.2399,-81.4408,United States,Ohio,-0.06666579962293362
hudson,44.9639,-92.7312,United States,Wisconsin,-0.06666579962293362
hudson,28.3595,-82.6894,United States,Florida,-0.06666579962293362
hudson,42.7639,-71.4072,United States,New Hampshire,-0.06666579962293362
hudson,42.3887,-71.5465,United States,Massachusetts,-0.06666579962293362
perry,32.472,-83.7283,United States,Georgia,-0.0669205566246549
renfrew,55.878,-4.389,United Kingdom,Renfrewshire,-0.06734274585661693
cypress,33.8171,-118.0386,United States,California,-0.06741058862318838
erie,40.0404,-105.0399,United States,Colorado,-0.06764889698236054
erie,42.1167,-80.0733,United States,Pennsylvania,-0.06764889698236054
flores,-7.8658,-37.975,Brazil,Pernambuco,-0.06781136235509622
flores,16.9333,-89.8833,Guatemala,Petén,-0.06781136235509622
thompson,55.7433,-97.8553,Canada,Manitoba,-0.06868775491057999
thompson,41.9798,-71.8735,United States,Connecticut,-0.06868775491057999
thompson,41.6474,-74.6745,United States,New York,-0.06868775491057999
springs,-26.2547,28.4428,South Africa,Gauteng,-0.06896349761721932
springs,41.0212,-72.1584,United States,New York,-0.06896349761721932
moe,-38.1722,146.2678,Australia,Victoria,-0.06983304791502865
roth,49.2461,11.0911,Germany,Bavaria,-0.06988557330849399
johnston,41.691,-93.7234,United States,Iowa,-0.07007098035326953
johnston,41.8274,-71.5202,United States,Rhode Island,-0.07007098035326953
seattle,47.6211,-122.3244,United States,Washington,-0.0704950087135583
sechelt,49.4742,-123.7542,Canada,British Columbia,-0.07071374887817927
lakeshore,42.2399,-82.6511,Canada,Ontario,-0.07073889161884206
marysville,40.2279,-83.3595,United States,Ohio,-0.07079857692369296
marysville,48.0809,-122.1561,United States,Washington,-0.07079857692369296
marysville,39.1518,-121.5835,United States,California,-0.07079857692369296
marysville,42.9084,-82.4806,United States,Michigan,-0.07079857692369296
kendal,54.326,-2.745,United Kingdom,Cumbria,-0.07086304127271381
sombrio,-29.1039,-49.6289,Brazil,Santa Catarina,-0.07117979939415164
waterloo,38.3403,-90.1538,United States,Illinois,-0.07126344664978634
waterloo,42.4918,-92.3522,United States,Iowa,-0.07126344664978634
waterloo,50.7167,4.3833,Belgium,Wallonia,-0.07126344664978634
waterloo,43.4667,-80.5167,Canada,Ontario,-0.07126344664978634
center,40.6483,-80.2977,United States,Pennsylvania,-0.0718493803039395
whistler,50.1208,-122.9544,Canada,British Columbia,-0.07258392029449867
montgomery,41.7237,-88.3633,United States,Illinois,-0.07310113018958186
montgomery,39.2496,-84.3458,United States,Ohio,-0.07310113018958186
montgomery,41.5399,-74.2073,United States,New York,-0.07310113018958186
montgomery,32.3482,-86.2668,United States,Alabama,-0.07310113018958186
montgomery,40.2411,-75.2318,United States,Pennsylvania,-0.07310113018958186
montgomery,40.426,-74.6791,United States,New Jersey,-0.07310113018958186
graham,36.0589,-79.3894,United States,North Carolina,-0.07312640393877534
graham,33.1017,-98.5779,United States,Texas,-0.07312640393877534
graham,47.0322,-122.2827,United States,Washington,-0.07312640393877534
fully,46.1333,7.1167,Switzerland,Valais,-0.07317874823028037
cheadle,52.9849,-1.9865,United Kingdom,Staffordshire,-0.07334817376749037
baldwin,40.6511,-73.6075,United States,New York,-0.07342135302951713
baldwin,40.369,-79.9669,United States,Pennsylvania,-0.07342135302951713
yukon,35.5201,-97.7639,United States,Oklahoma,-0.07351052644403944
burlington,48.4676,-122.3298,United States,Washington,-0.07375034622670129
burlington,39.0223,-84.7217,United States,Kentucky,-0.07375034622670129
burlington,42.5022,-71.2027,United States,Massachusetts,-0.07375034622670129
burlington,36.076,-79.4685,United States,North Carolina,-0.07375034622670129
burlington,41.7598,-72.959,United States,Connecticut,-0.07375034622670129
burlington,40.8071,-91.1247,United States,Iowa,-0.07375034622670129
burlington,40.0641,-74.8394,United States,New Jersey,-0.07375034622670129
burlington,44.4876,-73.2316,United States,Vermont,-0.07375034622670129
burlington,42.6744,-88.2721,United States,Wisconsin,-0.07375034622670129
burlington,43.3167,-79.8,Canada,Ontario,-0.07375034622670129
cork,51.8972,-8.47,Ireland,Cork,-0.07405023285385637
largo,27.9088,-82.7712,United States,Florida,-0.07473485228128718
largo,38.88,-76.8289,United States,Maryland,-0.07473485228128718
memphis,35.1087,-89.9663,United States,Tennessee,-0.07480911593698591
memphis,27.5435,-82.5608,United States,Florida,-0.07480911593698591
garibaldi,-29.2558,-51.5339,Brazil,Rio Grande do Sul,-0.07483328569581249
wilton,41.207,-73.4401,United States,Connecticut,-0.07514815808909692
wilton,43.1502,-73.7276,United States,New York,-0.07514815808909692
superior,46.6941,-92.0823,United States,Wisconsin,-0.07545698467072959
superior,39.934,-105.1588,United States,Colorado,-0.07545698467072959
forster,-32.1806,152.5117,Australia,New South Wales,-0.07565437378978568
sulphur,30.2286,-93.3566,United States,Louisiana,-0.07600684785242762
amelia,42.55,12.4167,Italy,Umbria,-0.07613785619426783
amelia,39.0269,-84.2218,United States,Ohio,-0.07613785619426783
princeton,40.3562,-74.6693,United States,New Jersey,-0.07689268418685113
princeton,25.5396,-80.3971,United States,Florida,-0.07689268418685113
princeton,33.1778,-96.5044,United States,Texas,-0.07689268418685113
centennial,39.5926,-104.8673,United States,Colorado,-0.07701501931488286
langley,49.1044,-122.5827,Canada,British Columbia,-0.07752670487742153
denison,33.7672,-96.5808,United States,Texas,-0.07807776505577135
portage,41.5856,-87.1797,United States,Indiana,-0.07821838985376828
portage,43.5489,-89.4658,United States,Wisconsin,-0.07821838985376828
portage,42.2,-85.5906,United States,Michigan,-0.07821838985376828
lehigh,40.7678,-75.5394,United States,Pennsylvania,-0.07835383020469955
whitewater,42.8372,-88.7341,United States,Wisconsin,-0.07847431979887132
montana,43.4075,23.2217,Bulgaria,Montana,-0.07949639695066901
wanda,-25.9667,-54.5833,Argentina,Misiones,-0.07956650188869241
keystone,28.1312,-82.5999,United States,Florida,-0.08061749449956945
york,43.186,-70.666,United States,Maine,-0.08080121303274734
york,53.9601,-1.078,United Kingdom,York,-0.08080121303274734
york,39.9651,-76.7315,United States,Pennsylvania,-0.08080121303274734
mao,14.1194,15.3133,Chad,Kanem,-0.08088168225280046
mao,19.5667,-71.0833,Dominican Republic,Cibao Noroeste,-0.08088168225280046
gates,43.1514,-77.713,United States,New York,-0.08315673920906641
linda,39.1241,-121.5421,United States,California,-0.08351826076710145
split,43.51,16.44,Croatia,Splitsko-Dalmatinska Županija,-0.08460943555336975
russell,45.2569,-75.3583,Canada,Ontario,-0.08492672852723837
harvey,41.6076,-87.652,United States,Illinois,-0.08545649980937653
harvey,29.8876,-90.0666,United States,Louisiana,-0.08545649980937653
charlotte,35.2083,-80.8303,United States,North Carolina,-0.08561922773055852
charlotte,42.5662,-84.8304,United States,Michigan,-0.08561922773055852
sutton,51.3656,-0.1963,United Kingdom,Sutton,-0.08617929706369143
sutton,42.1337,-71.7503,United States,Massachusetts,-0.08617929706369143
goes,51.5,3.8833,Netherlands,Zeeland,-0.08679401479958493
hanson,42.0558,-70.8723,United States,Massachusetts,-0.08688952852701792
saskatoon,52.1333,-106.6833,Canada,Saskatchewan,-0.08759512540508263
paradise,36.0872,-115.1355,United States,Nevada,-0.0882018692667601
paradise,47.5333,-52.8667,Canada,Newfoundland and Labrador,-0.0882018692667601
moberly,39.4179,-92.4364,United States,Missouri,-0.08955329071713547
street,51.1235,-2.7381,United Kingdom,Somerset,-0.09151780565581014
kimberley,-28.7383,24.7639,South Africa,Northern Cape,-0.09182931739087508
duncan,34.5408,-97.9215,United States,Oklahoma,-0.0918349204669211
duncan,48.7787,-123.7079,Canada,British Columbia,-0.0918349204669211
liberty,41.8132,-74.7775,United States,New York,-0.09273193107958622
liberty,39.2394,-94.4191,United States,Missouri,-0.09273193107958622
iwo,7.6333,4.1833,Nigeria,Osun,-0.09305149712873684
jam,27.8236,52.3303,Iran,Būshehr,-0.09335235849091394
kitchener,43.4186,-80.4728,Canada,Ontario,-0.09338444262492862
worth,51.113,-0.147,United Kingdom,West Sussex,-0.09419857745748539
worth,41.6877,-87.7916,United States,Illinois,-0.09419857745748539
freehold,40.2233,-74.2986,United States,New Jersey,-0.09441523750863556
canyon,34.9911,-101.919,United States,Texas,-0.09450918675219522
brookfield,43.064,-88.1231,United States,Wisconsin,-0.09470019480324687
brookfield,41.4674,-73.3923,United States,Connecticut,-0.09470019480324687
brookfield,41.8245,-87.847,United States,Illinois,-0.09470019480324687
newman,37.3156,-121.0212,United States,California,-0.09522614040574573
newman,-23.3539,119.7319,Australia,Western Australia,-0.09522614040574573
moa,20.6397,-74.9175,Cuba,Holguín,-0.09548866314678572
delta,38.756,-108.0772,United States,Colorado,-0.09551884884187456
delta,49.0847,-123.0586,Canada,British Columbia,-0.09551884884187456
maga,10.85,14.9333,Cameroon,Extrême-Nord,-0.095984251584464
gap,44.5594,6.0786,France,Provence-Alpes-Côte d’Azur,-0.09603907041308646
dennis,41.7064,-70.1644,United States,Massachusetts,-0.09726817085169026
dixon,38.4469,-121.825,United States,California,-0.09781687990952759
dixon,41.8439,-89.4794,United States,Illinois,-0.09781687990952759
david,8.4333,-82.4333,Panama,Chiriquí,-0.09847458076380833
boulder,40.0248,-105.2524,United States,Colorado,-0.09864433124650929
harper,4.3667,-7.7167,Liberia,Maryland,-0.0987787546434018
houston,29.786,-95.3885,United States,Texas,-0.09960724141734278
lynn,42.4781,-70.9664,United States,Massachusetts,-0.10031020376668032
buffalo,42.9018,-78.8487,United States,New York,-0.1004970686841089
buffalo,45.1794,-93.8644,United States,Minnesota,-0.1004970686841089
kennedy,40.4768,-80.1028,United States,Pennsylvania,-0.10082885653672058
hagen,51.3667,7.4833,Germany,North Rhine-Westphalia,-0.10116298454935202
brick,40.06,-74.1099,United States,New Jersey,-0.10175791496876774
bury,53.593,-2.298,United Kingdom,Bury,-0.10189527405443788
parksville,49.315,-124.312,Canada,British Columbia,-0.10216173782031879
jordan,10.6,122.6,Philippines,Guimaras,-0.10279408365768306
warren,42.4934,-83.027,United States,Michigan,-0.10304098310649334
warren,41.7282,-71.2629,United States,Rhode Island,-0.10304098310649334
warren,41.239,-80.8174,United States,Ohio,-0.10304098310649334
warren,40.6323,-74.5146,United States,New Jersey,-0.10304098310649334
warren,41.8434,-79.1444,United States,Pennsylvania,-0.10304098310649334
greer,34.933,-82.2313,United States,South Carolina,-0.10426690738741584
washington,39.7469,-75.0724,United States,New Jersey,-0.10540906430005226
washington,35.5586,-77.0545,United States,North Carolina,-0.10540906430005226
washington,39.7494,-77.5579,United States,Pennsylvania,-0.10540906430005226
washington,40.1741,-80.2465,United States,Pennsylvania,-0.10540906430005226
washington,54.9,-1.52,United Kingdom,Sunderland,-0.10540906430005226
washington,38.9047,-77.0163,United States,District of Columbia,-0.10540906430005226
washington,40.9884,-74.0636,United States,New Jersey,-0.10540906430005226
washington,38.6586,-87.1591,United States,Indiana,-0.10540906430005226
washington,40.705,-89.434,United States,Illinois,-0.10540906430005226
washington,40.7877,-74.7918,United States,New Jersey,-0.10540906430005226
washington,37.1303,-113.4878,United States,Utah,-0.10540906430005226
washington,38.5515,-91.0154,United States,Missouri,-0.10540906430005226
dip,26.2369,86.3107,India,Bihār,-0.10583146318784209
central,30.5593,-91.0369,United States,Louisiana,-0.10591362335577736
central,-11.1542,-42.0814,Brazil,Bahia,-0.10591362335577736
apex,35.7237,-78.8743,United States,North Carolina,-0.10598869612892936
camborne,50.213,-5.3,United Kingdom,Cornwall,-0.10607194494770966
cam,51.7011,-2.3642,United Kingdom,Gloucestershire,-0.10753734858028241
hamilton,-37.7333,142.0167,Australia,Victoria,-0.10854892020066509
hamilton,55.777,-4.039,United Kingdom,South Lanarkshire,-0.10854892020066509
hamilton,39.3939,-84.5653,United States,Ohio,-0.10854892020066509
hamilton,32.2942,-64.7839,Bermuda,Hamilton,-0.10854892020066509
hamilton,39.9432,-77.7327,United States,Pennsylvania,-0.10854892020066509
hamilton,40.9334,-75.2844,United States,Pennsylvania,-0.10854892020066509
hamilton,-37.7833,175.2833,New Zealand,Waikato,-0.10854892020066509
hamilton,43.2567,-79.8692,Canada,Ontario,-0.10854892020066509
hamilton,40.2046,-74.6765,United States,New Jersey,-0.10854892020066509
warman,52.3219,-106.5842,Canada,Saskatchewan,-0.10886877017052066
harrison,36.2438,-93.1198,United States,Arkansas,-0.10918447311138824
harrison,39.2584,-84.7868,United States,Ohio,-0.10918447311138824
harrison,40.6374,-79.7173,United States,Pennsylvania,-0.10918447311138824
harrison,40.7431,-74.1531,United States,New Jersey,-0.10918447311138824
harrison,44.1935,-88.2941,United States,Wisconsin,-0.10918447311138824
harrison,41.0236,-73.7193,United States,New York,-0.10918447311138824
taylor,42.226,-83.2688,United States,Michigan,-0.11006710298849542
taylor,30.5729,-97.4268,United States,Texas,-0.11006710298849542
geddes,43.0762,-76.2252,United States,New York,-0.11013819037872041
squamish,49.7017,-123.1589,Canada,British Columbia,-0.11032990059955905
normal,40.5217,-88.9884,United States,Illinois,-0.11098298056749756
green,40.9483,-81.4757,United States,Ohio,-0.11153972084562436
unity,40.2811,-79.4236,United States,Pennsylvania,-0.11330984437084735
cottonwood,34.7195,-112.0016,United States,Arizona,-0.11352587344032972
sooke,48.3761,-123.7378,Canada,British Columbia,-0.11410732886582609
nancy,48.6936,6.1846,France,Grand Est,-0.11657533270635456
coal,40.7873,-76.5493,United States,Pennsylvania,-0.11700520126729974
anderson,34.5211,-82.6478,United States,South Carolina,-0.1179576050304929
anderson,40.0891,-85.6892,United States,Indiana,-0.1179576050304929
anderson,40.4497,-122.295,United States,California,-0.1179576050304929
elkhorn,42.6713,-88.5377,United States,Wisconsin,-0.1194021380138528
aberdeen,45.4649,-98.4686,United States,South Dakota,-0.12022061527583006
aberdeen,39.5151,-76.1733,United States,Maryland,-0.12022061527583006
aberdeen,40.4165,-74.2249,United States,New Jersey,-0.12022061527583006
aberdeen,46.9757,-123.8094,United States,Washington,-0.12022061527583006
aberdeen,57.15,-2.11,United Kingdom,Aberdeen City,-0.12022061527583006
triangle,38.5483,-77.3195,United States,Virginia,-0.12075684087551108
weston,42.3589,-71.3001,United States,Massachusetts,-0.12085890630474716
weston,53.413,-2.798,United Kingdom,Halton,-0.12085890630474716
weston,26.1006,-80.4054,United States,Florida,-0.12085890630474716
weston,41.2284,-73.3726,United States,Connecticut,-0.12085890630474716
weston,44.8906,-89.5487,United States,Wisconsin,-0.12085890630474716
pop,40.8736,71.1089,Uzbekistan,Namangan,-0.12122063124738647
mons,50.45,3.95,Belgium,Wallonia,-0.12155077977069828
clay,33.6951,-86.609,United States,Alabama,-0.1221937980166703
clay,43.1808,-76.1954,United States,New York,-0.1221937980166703
victor,42.9894,-77.4277,United States,New York,-0.1226574172177235
marshall,44.4488,-95.7897,United States,Minnesota,-0.12301880576944746
marshall,32.537,-94.3515,United States,Texas,-0.12301880576944746
marshall,39.1147,-93.201,United States,Missouri,-0.12301880576944746
marshall,40.6453,-80.11,United States,Pennsylvania,-0.12301880576944746
best,51.5167,5.4,Netherlands,Noord-Brabant,-0.12312392178151521
lawrence,39.8674,-85.9904,United States,Indiana,-0.12327967587673738
lawrence,42.7002,-71.1626,United States,Massachusetts,-0.12327967587673738
lawrence,40.2954,-74.7205,United States,New Jersey,-0.12327967587673738
